4
2275
347;254
346;254
345;254
344;254
343;254
344;254
345;254
346;254
347;254
348;254
347;254
347;255
346;255
345;255
344;255
343;255
344;255
345;255
346;255
347;255
348;255
347;255
347;256
346;256
345;256
344;256
343;256
344;256
345;256
346;256
347;256
348;256
347;256
347;257
346;257
345;257
344;257
343;257
344;257
345;257
346;257
347;257
348;257
347;257
347;258
346;258
345;258
344;258
343;258
344;258
345;258
346;258
347;258
348;258
347;258
347;259
346;259
345;259
344;259
343;259
344;259
345;259
346;259
347;259
348;259
347;259
347;260
346;260
345;260
344;260
343;260
344;260
345;260
346;260
347;260
348;260
347;260
347;261
346;261
345;261
344;261
343;261
344;261
345;261
346;261
347;261
348;261
347;261
347;262
346;262
345;262
344;262
343;262
342;262
341;262
342;262
343;262
344;262
345;262
346;262
347;262
346;262
346;263
345;263
344;263
343;263
342;263
341;263
342;263
343;263
344;263
345;263
346;263
347;263
346;263
346;264
345;264
344;264
343;264
342;264
341;264
342;264
343;264
344;264
345;264
346;264
347;264
346;264
346;265
345;265
344;265
343;265
342;265
341;265
342;265
343;265
344;265
345;265
346;265
347;265
346;265
346;266
345;266
344;266
343;266
342;266
341;266
342;266
343;266
344;266
345;266
346;266
347;266
346;266
346;267
345;267
344;267
343;267
342;267
341;267
342;267
343;267
344;267
345;267
346;267
347;267
346;267
346;268
345;268
344;268
343;268
342;268
341;268
342;268
343;268
344;268
345;268
346;268
347;268
346;268
346;269
345;269
344;269
343;269
342;269
341;269
342;269
343;269
344;269
345;269
346;269
347;269
346;269
346;270
345;270
344;270
343;270
342;270
341;270
342;270
343;270
344;270
345;270
346;270
347;270
346;270
346;271
345;271
344;271
343;271
342;271
341;271
342;271
343;271
344;271
345;271
346;271
347;271
346;271
346;272
345;272
344;272
343;272
342;272
341;272
342;272
343;272
344;272
345;272
346;272
347;272
346;272
346;273
345;273
344;273
343;273
342;273
341;273
340;273
341;273
342;273
343;273
344;273
345;273
344;273
344;274
343;274
342;274
341;274
340;274
341;274
342;274
343;274
344;274
345;274
344;274
344;275
343;275
342;275
341;275
340;275
341;275
342;275
343;275
344;275
345;275
344;275
344;276
343;276
342;276
341;276
340;276
341;276
342;276
343;276
344;276
345;276
344;276
344;277
343;277
342;277
341;277
340;277
341;277
342;277
343;277
344;277
345;277
344;277
344;278
343;278
342;278
341;278
340;278
341;278
342;278
343;278
344;278
345;278
344;278
344;279
343;279
342;279
341;279
340;279
341;279
342;279
343;279
344;279
345;279
344;279
344;280
343;280
342;280
341;280
340;280
341;280
342;280
343;280
344;280
345;280
344;280
344;281
343;281
342;281
341;281
340;281
341;281
342;281
343;281
344;281
345;281
344;281
344;282
343;282
342;282
341;282
340;282
341;282
342;282
343;282
344;282
345;282
344;282
344;283
343;283
342;283
341;283
340;283
339;283
340;283
341;283
342;283
343;283
344;283
345;283
344;283
344;284
343;284
342;284
341;284
340;284
339;284
340;284
341;284
342;284
343;284
344;284
343;284
343;285
342;285
341;285
340;285
339;285
340;285
341;285
342;285
343;285
344;285
343;285
343;286
342;286
341;286
340;286
339;286
340;286
341;286
342;286
343;286
344;286
343;286
343;287
342;287
341;287
340;287
339;287
340;287
341;287
342;287
343;287
344;287
343;287
343;288
342;288
341;288
340;288
339;288
340;288
341;288
342;288
343;288
344;288
343;288
343;289
342;289
341;289
340;289
339;289
340;289
341;289
342;289
343;289
344;289
343;289
343;290
342;290
341;290
340;290
339;290
340;290
341;290
342;290
343;290
344;290
343;290
343;291
342;291
341;291
340;291
339;291
340;291
341;291
342;291
343;291
344;291
343;291
343;292
342;292
341;292
340;292
339;292
340;292
341;292
342;292
343;292
344;292
343;292
343;293
342;293
341;293
340;293
339;293
338;293
339;293
340;293
341;293
342;293
343;293
342;293
342;294
341;294
340;294
339;294
338;294
339;294
340;294
341;294
342;294
343;294
342;294
342;295
341;295
340;295
339;295
338;295
339;295
340;295
341;295
342;295
343;295
342;295
342;296
341;296
340;296
339;296
338;296
339;296
340;296
341;296
342;296
343;296
342;296
342;297
341;297
340;297
339;297
338;297
339;297
340;297
341;297
342;297
343;297
342;297
342;298
341;298
340;298
339;298
338;298
339;298
340;298
341;298
342;298
343;298
342;298
342;299
341;299
340;299
339;299
338;299
339;299
340;299
341;299
342;299
343;299
342;299
342;300
341;300
340;300
339;300
338;300
339;300
340;300
341;300
342;300
343;300
342;300
342;301
341;301
340;301
339;301
338;301
339;301
340;301
341;301
342;301
343;301
342;301
342;302
341;302
340;302
339;302
338;302
339;302
340;302
341;302
342;302
343;302
342;302
342;303
341;303
340;303
339;303
338;303
339;303
340;303
341;303
342;303
343;303
342;303
342;304
341;304
340;304
339;304
338;304
337;304
338;304
339;304
340;304
341;304
342;304
341;304
341;305
340;305
339;305
338;305
337;305
338;305
339;305
340;305
341;305
342;305
341;305
341;306
340;306
339;306
338;306
337;306
338;306
339;306
340;306
341;306
342;306
341;306
341;307
340;307
339;307
338;307
337;307
338;307
339;307
340;307
341;307
342;307
341;307
341;308
340;308
339;308
338;308
337;308
338;308
339;308
340;308
341;308
342;308
341;308
341;309
340;309
339;309
338;309
337;309
338;309
339;309
340;309
341;309
342;309
341;309
341;310
340;310
339;310
338;310
337;310
338;310
339;310
340;310
341;310
342;310
341;310
341;311
340;311
339;311
338;311
337;311
338;311
339;311
340;311
341;311
342;311
341;311
341;312
340;312
339;312
338;312
337;312
338;312
339;312
340;312
341;312
342;312
341;312
341;313
340;313
339;313
338;313
337;313
338;313
339;313
340;313
341;313
342;313
341;313
341;314
340;314
339;314
338;314
337;314
338;314
339;314
340;314
341;314
342;314
341;314
341;315
340;315
339;315
338;315
337;315
336;315
335;315
336;315
337;315
338;315
339;315
340;315
339;315
339;316
338;316
337;316
336;316
335;316
336;316
337;316
338;316
339;316
340;316
339;316
339;317
338;317
337;317
336;317
335;317
336;317
337;317
338;317
339;317
340;317
339;317
339;318
338;318
337;318
336;318
335;318
336;318
337;318
338;318
339;318
340;318
339;318
339;319
338;319
337;319
336;319
335;319
336;319
337;319
338;319
339;319
340;319
339;319
339;320
338;320
337;320
336;320
335;320
336;320
337;320
338;320
339;320
340;320
339;320
339;321
338;321
337;321
336;321
335;321
336;321
337;321
338;321
339;321
340;321
339;321
339;322
338;322
337;322
336;322
335;322
336;322
337;322
338;322
339;322
340;322
339;322
339;323
338;323
337;323
336;323
335;323
336;323
337;323
338;323
339;323
340;323
339;323
339;324
338;324
337;324
336;324
335;324
334;324
335;324
336;324
337;324
338;324
339;324
338;324
338;325
337;325
336;325
335;325
334;325
335;325
336;325
337;325
338;325
339;325
338;325
338;326
337;326
336;326
335;326
334;326
335;326
336;326
337;326
338;326
339;326
338;326
338;327
337;327
336;327
335;327
334;327
335;327
336;327
337;327
338;327
339;327
338;327
338;328
337;328
336;328
335;328
334;328
335;328
336;328
337;328
338;328
339;328
338;328
338;329
337;329
336;329
335;329
334;329
335;329
336;329
337;329
338;329
339;329
338;329
338;330
337;330
336;330
335;330
334;330
335;330
336;330
337;330
338;330
339;330
338;330
338;331
337;331
336;331
335;331
334;331
335;331
336;331
337;331
338;331
339;331
338;331
338;332
337;332
336;332
335;332
334;332
335;332
336;332
337;332
338;332
339;332
338;332
338;333
337;333
336;333
335;333
334;333
335;333
336;333
337;333
338;333
339;333
338;333
338;334
337;334
336;334
335;334
334;334
335;334
336;334
337;334
338;334
339;334
338;334
338;335
337;335
336;335
335;335
334;335
333;335
334;335
335;335
336;335
337;335
338;335
337;335
337;336
336;336
335;336
334;336
333;336
334;336
335;336
336;336
337;336
338;336
337;336
337;337
336;337
335;337
334;337
333;337
334;337
335;337
336;337
337;337
338;337
337;337
337;338
336;338
335;338
334;338
333;338
334;338
335;338
336;338
337;338
338;338
337;338
337;339
336;339
335;339
334;339
333;339
334;339
335;339
336;339
337;339
338;339
337;339
337;340
336;340
335;340
334;340
333;340
334;340
335;340
336;340
337;340
338;340
337;340
337;341
336;341
335;341
334;341
333;341
334;341
335;341
336;341
337;341
338;341
337;341
337;342
336;342
335;342
334;342
333;342
334;342
335;342
336;342
337;342
338;342
337;342
337;343
336;343
335;343
334;343
333;343
334;343
335;343
336;343
337;343
338;343
337;343
337;344
336;344
335;344
334;344
333;344
334;344
335;344
336;344
337;344
338;344
337;344
337;345
336;345
335;345
334;345
333;345
334;345
335;345
336;345
337;345
338;345
337;345
337;346
336;346
335;346
334;346
333;346
332;346
333;346
334;346
335;346
336;346
337;346
336;346
336;347
335;347
334;347
333;347
332;347
333;347
334;347
335;347
336;347
337;347
336;347
336;348
335;348
334;348
333;348
332;348
333;348
334;348
335;348
336;348
337;348
336;348
336;349
335;349
334;349
333;349
332;349
333;349
334;349
335;349
336;349
337;349
336;349
336;350
335;350
334;350
333;350
332;350
333;350
334;350
335;350
336;350
337;350
336;350
336;351
335;351
334;351
333;351
332;351
333;351
334;351
335;351
336;351
337;351
336;351
336;352
335;352
334;352
333;352
332;352
333;352
334;352
335;352
336;352
337;352
336;352
336;353
335;353
334;353
333;353
332;353
333;353
334;353
335;353
336;353
337;353
336;353
336;354
335;354
334;354
333;354
332;354
333;354
334;354
335;354
336;354
337;354
336;354
336;355
335;355
334;355
333;355
332;355
333;355
334;355
335;355
336;355
337;355
336;355
336;356
335;356
334;356
333;356
332;356
333;356
334;356
335;356
336;356
337;356
336;356
336;357
335;357
334;357
333;357
332;357
333;357
334;357
335;357
336;357
337;357
336;357
336;358
335;358
334;358
333;358
332;358
333;358
334;358
335;358
336;358
337;358
336;358
336;359
335;359
334;359
333;359
332;359
333;359
334;359
335;359
336;359
337;359
336;359
336;360
335;360
334;360
333;360
332;360
333;360
334;360
335;360
336;360
337;360
336;360
336;361
335;361
334;361
333;361
332;361
333;361
334;361
335;361
336;361
337;361
336;361
336;362
335;362
334;362
333;362
332;362
333;362
334;362
335;362
336;362
337;362
336;362
336;363
335;363
334;363
333;363
332;363
333;363
334;363
335;363
336;363
337;363
336;363
336;364
335;364
334;364
333;364
332;364
333;364
334;364
335;364
336;364
337;364
336;364
336;365
335;365
334;365
333;365
332;365
333;365
334;365
335;365
336;365
337;365
336;365
336;366
335;366
334;366
333;366
332;366
333;366
334;366
335;366
336;366
337;366
336;366
336;367
335;367
334;367
333;367
332;367
333;367
334;367
335;367
336;367
337;367
336;367
336;368
335;368
334;368
333;368
332;368
333;368
334;368
335;368
336;368
337;368
336;368
336;369
335;369
334;369
333;369
332;369
333;369
334;369
335;369
336;369
337;369
336;369
336;370
335;370
334;370
333;370
332;370
333;370
334;370
335;370
336;370
337;370
336;370
336;371
335;371
334;371
333;371
332;371
333;371
334;371
335;371
336;371
337;371
336;371
336;372
335;372
334;372
333;372
332;372
333;372
334;372
335;372
336;372
337;372
336;372
336;373
335;373
334;373
333;373
332;373
333;373
334;373
335;373
336;373
337;373
336;373
336;374
335;374
334;374
333;374
332;374
333;374
334;374
335;374
336;374
337;374
336;374
336;375
335;375
334;375
333;375
332;375
333;375
334;375
335;375
336;375
337;375
336;375
336;376
335;376
334;376
333;376
332;376
333;376
334;376
335;376
336;376
337;376
336;376
336;377
335;377
334;377
333;377
332;377
333;377
334;377
335;377
336;377
337;377
336;377
336;378
335;378
334;378
333;378
332;378
333;378
334;378
335;378
336;378
337;378
336;378
336;379
335;379
334;379
333;379
332;379
333;379
334;379
335;379
336;379
337;379
336;379
336;380
335;380
334;380
333;380
332;380
333;380
334;380
335;380
336;380
337;380
336;380
336;381
335;381
334;381
333;381
332;381
333;381
334;381
335;381
336;381
337;381
336;381
336;382
335;382
334;382
333;382
332;382
333;382
334;382
335;382
336;382
337;382
336;382
336;383
335;383
334;383
333;383
334;383
335;383
336;383
337;383
338;383
337;383
337;384
336;384
335;384
334;384
333;384
334;384
335;384
336;384
337;384
338;384
337;384
337;385
336;385
335;385
334;385
333;385
334;385
335;385
336;385
337;385
338;385
337;385
337;386
336;386
335;386
334;386
333;386
334;386
335;386
336;386
337;386
338;386
337;386
337;387
336;387
335;387
334;387
333;387
334;387
335;387
336;387
337;387
338;387
337;387
337;388
336;388
335;388
334;388
333;388
334;388
335;388
336;388
337;388
338;388
337;388
337;389
336;389
335;389
334;389
333;389
334;389
335;389
336;389
337;389
338;389
337;389
337;390
336;390
335;390
334;390
333;390
334;390
335;390
336;390
337;390
338;390
337;390
337;391
336;391
335;391
334;391
333;391
334;391
335;391
336;391
337;391
338;391
337;391
337;392
336;392
335;392
334;392
333;392
334;392
335;392
336;392
337;392
338;392
337;392
337;393
336;393
335;393
334;393
333;393
334;393
335;393
336;393
337;393
338;393
337;393
337;394
336;394
335;394
334;394
333;394
334;394
335;394
336;394
337;394
338;394
337;394
337;395
336;395
335;395
334;395
333;395
334;395
335;395
336;395
337;395
338;395
337;395
337;396
336;396
335;396
334;396
333;396
334;396
335;396
336;396
337;396
338;396
337;396
337;397
336;397
335;397
334;397
333;397
334;397
335;397
336;397
337;397
338;397
337;397
337;398
336;398
335;398
334;398
333;398
334;398
335;398
336;398
337;398
338;398
337;398
337;399
336;399
335;399
334;399
333;399
334;399
335;399
336;399
337;399
338;399
337;399
337;400
336;400
335;400
334;400
333;400
334;400
335;400
336;400
337;400
338;400
337;400
337;401
336;401
335;401
334;401
333;401
334;401
335;401
336;401
337;401
338;401
337;401
337;402
336;402
335;402
334;402
335;402
336;402
337;402
336;402
336;403
335;403
334;403
335;403
336;403
337;403
336;403
336;404
335;404
336;404
2213
415;37
414;37
414;38
413;38
414;38
415;38
416;38
415;38
415;39
414;39
413;39
412;39
413;39
414;39
415;39
416;39
417;39
416;39
416;40
415;40
414;40
413;40
412;40
413;40
414;40
415;40
416;40
417;40
418;40
419;40
420;40
419;40
419;41
418;41
417;41
416;41
415;41
414;41
413;41
414;41
415;41
416;41
417;41
418;41
419;41
420;41
421;41
420;41
420;42
419;42
418;42
417;42
416;42
415;42
414;42
413;42
414;42
415;42
416;42
417;42
418;42
419;42
420;42
421;42
420;42
420;43
419;43
418;43
417;43
416;43
415;43
416;43
417;43
418;43
419;43
420;43
421;43
422;43
421;43
421;44
420;44
419;44
418;44
417;44
418;44
419;44
420;44
421;44
422;44
421;44
421;45
420;45
419;45
418;45
417;45
418;45
419;45
420;45
421;45
422;45
421;45
421;46
420;46
419;46
418;46
419;46
420;46
421;46
422;46
423;46
422;46
422;47
421;47
420;47
419;47
418;47
419;47
420;47
421;47
422;47
423;47
422;47
422;48
421;48
420;48
419;48
418;48
419;48
420;48
421;48
422;48
423;48
424;48
425;48
424;48
424;49
423;49
422;49
421;49
420;49
421;49
422;49
423;49
424;49
425;49
424;49
424;50
423;50
422;50
421;50
422;50
423;50
424;50
425;50
426;50
425;50
425;51
424;51
423;51
422;51
421;51
422;51
423;51
424;51
425;51
426;51
425;51
425;52
424;52
423;52
422;52
423;52
424;52
425;52
426;52
427;52
426;52
426;53
425;53
424;53
423;53
422;53
423;53
424;53
425;53
426;53
427;53
426;53
426;54
425;54
424;54
423;54
422;54
423;54
424;54
425;54
426;54
427;54
426;54
426;55
425;55
424;55
423;55
424;55
425;55
426;55
427;55
428;55
427;55
427;56
426;56
425;56
424;56
423;56
424;56
425;56
426;56
427;56
428;56
429;56
428;56
428;57
427;57
426;57
425;57
424;57
425;57
426;57
427;57
428;57
429;57
428;57
428;58
427;58
426;58
425;58
424;58
425;58
426;58
427;58
428;58
429;58
428;58
428;59
427;59
426;59
427;59
428;59
429;59
430;59
431;59
430;59
430;60
429;60
428;60
427;60
426;60
427;60
428;60
429;60
430;60
431;60
430;60
430;61
429;61
428;61
427;61
428;61
429;61
430;61
431;61
432;61
431;61
431;62
430;62
429;62
428;62
427;62
428;62
429;62
430;62
431;62
432;62
431;62
431;63
430;63
429;63
428;63
429;63
430;63
431;63
432;63
433;63
432;63
432;64
431;64
430;64
429;64
428;64
429;64
430;64
431;64
432;64
433;64
432;64
432;65
431;65
430;65
429;65
428;65
429;65
430;65
431;65
432;65
433;65
434;65
433;65
433;66
432;66
431;66
430;66
429;66
430;66
431;66
432;66
433;66
434;66
433;66
433;67
432;67
431;67
430;67
431;67
432;67
433;67
434;67
435;67
436;67
435;67
435;68
434;68
433;68
432;68
431;68
430;68
431;68
432;68
433;68
434;68
435;68
436;68
435;68
435;69
434;69
433;69
432;69
431;69
430;69
431;69
432;69
433;69
434;69
435;69
436;69
435;69
435;70
434;70
433;70
432;70
433;70
434;70
435;70
436;70
437;70
436;70
436;71
435;71
434;71
433;71
432;71
433;71
434;71
435;71
436;71
437;71
436;71
436;72
435;72
434;72
433;72
432;72
433;72
434;72
435;72
436;72
437;72
436;72
436;73
435;73
434;73
433;73
434;73
435;73
436;73
437;73
438;73
437;73
437;74
436;74
435;74
434;74
435;74
436;74
437;74
438;74
439;74
438;74
438;75
437;75
436;75
435;75
434;75
435;75
436;75
437;75
438;75
439;75
438;75
438;76
437;76
436;76
435;76
434;76
435;76
436;76
437;76
438;76
439;76
438;76
438;77
437;77
436;77
435;77
436;77
437;77
438;77
439;77
440;77
439;77
439;78
438;78
437;78
436;78
435;78
436;78
437;78
438;78
439;78
440;78
439;78
439;79
438;79
437;79
438;79
439;79
440;79
441;79
442;79
441;79
441;80
440;80
439;80
438;80
437;80
438;80
439;80
440;80
441;80
442;80
441;80
441;81
440;81
439;81
438;81
437;81
438;81
439;81
440;81
441;81
442;81
441;81
441;82
440;82
439;82
438;82
439;82
440;82
441;82
442;82
443;82
442;82
442;83
441;83
440;83
439;83
440;83
441;83
442;83
443;83
444;83
443;83
443;84
442;84
441;84
440;84
439;84
440;84
441;84
442;84
443;84
444;84
443;84
443;85
442;85
441;85
440;85
441;85
442;85
443;85
444;85
445;85
444;85
444;86
443;86
442;86
441;86
440;86
441;86
442;86
443;86
444;86
445;86
444;86
444;87
443;87
442;87
441;87
440;87
441;87
442;87
443;87
444;87
445;87
444;87
444;88
443;88
442;88
441;88
442;88
443;88
444;88
445;88
446;88
447;88
446;88
446;89
445;89
444;89
443;89
442;89
441;89
442;89
443;89
444;89
445;89
446;89
447;89
446;89
446;90
445;90
444;90
443;90
444;90
445;90
446;90
447;90
448;90
447;90
447;91
446;91
445;91
444;91
445;91
446;91
447;91
448;91
449;91
448;91
448;92
447;92
446;92
445;92
444;92
445;92
446;92
447;92
448;92
449;92
448;92
448;93
447;93
446;93
445;93
444;93
445;93
446;93
447;93
448;93
449;93
448;93
448;94
447;94
446;94
445;94
446;94
447;94
448;94
449;94
450;94
449;94
449;95
448;95
447;95
446;95
445;95
446;95
447;95
448;95
449;95
450;95
449;95
449;96
448;96
447;96
446;96
447;96
448;96
449;96
450;96
451;96
450;96
450;97
449;97
448;97
447;97
446;97
447;97
448;97
449;97
450;97
451;97
450;97
450;98
449;98
448;98
447;98
446;98
447;98
448;98
449;98
450;98
451;98
450;98
450;99
449;99
448;99
447;99
446;99
447;99
448;99
449;99
450;99
451;99
452;99
453;99
452;99
452;100
451;100
450;100
449;100
448;100
449;100
450;100
451;100
452;100
453;100
452;100
452;101
451;101
450;101
449;101
450;101
451;101
452;101
453;101
454;101
453;101
453;102
452;102
451;102
450;102
449;102
450;102
451;102
452;102
453;102
454;102
453;102
453;103
452;103
451;103
450;103
449;103
450;103
451;103
452;103
453;103
454;103
453;103
453;104
452;104
451;104
450;104
451;104
452;104
453;104
454;104
455;104
454;104
454;105
453;105
452;105
451;105
450;105
451;105
452;105
453;105
454;105
455;105
454;105
454;106
453;106
452;106
451;106
452;106
453;106
454;106
455;106
456;106
455;106
455;107
454;107
453;107
452;107
451;107
452;107
453;107
454;107
455;107
456;107
457;107
458;107
457;107
457;108
456;108
455;108
454;108
453;108
452;108
451;108
452;108
453;108
454;108
455;108
456;108
457;108
458;108
457;108
457;109
456;109
455;109
454;109
453;109
452;109
453;109
454;109
455;109
456;109
457;109
458;109
457;109
457;110
456;110
455;110
454;110
455;110
456;110
457;110
458;110
459;110
458;110
458;111
457;111
456;111
455;111
454;111
455;111
456;111
457;111
458;111
459;111
458;111
458;112
457;112
456;112
455;112
456;112
457;112
458;112
459;112
460;112
459;112
459;113
458;113
457;113
456;113
455;113
456;113
457;113
458;113
459;113
460;113
459;113
459;114
458;114
457;114
456;114
455;114
456;114
457;114
458;114
459;114
460;114
459;114
459;115
458;115
457;115
456;115
457;115
458;115
459;115
460;115
461;115
460;115
460;116
459;116
458;116
457;116
456;116
457;116
458;116
459;116
460;116
461;116
462;116
461;116
461;117
460;117
459;117
458;117
457;117
458;117
459;117
460;117
461;117
462;117
461;117
461;118
460;118
459;118
460;118
461;118
462;118
463;118
464;118
463;118
463;119
462;119
461;119
460;119
459;119
460;119
461;119
462;119
463;119
464;119
463;119
463;120
462;120
461;120
460;120
459;120
460;120
461;120
462;120
463;120
464;120
463;120
463;121
462;121
461;121
460;121
461;121
462;121
463;121
464;121
465;121
464;121
464;122
463;122
462;122
461;122
460;122
461;122
462;122
463;122
464;122
465;122
464;122
464;123
463;123
462;123
461;123
462;123
463;123
464;123
465;123
466;123
465;123
465;124
464;124
463;124
462;124
461;124
462;124
463;124
464;124
465;124
466;124
467;124
466;124
466;125
465;125
464;125
463;125
462;125
461;125
462;125
463;125
464;125
465;125
466;125
467;125
466;125
466;126
465;126
464;126
463;126
462;126
463;126
464;126
465;126
466;126
467;126
466;126
466;127
465;127
464;127
463;127
462;127
463;127
464;127
465;127
466;127
467;127
466;127
466;128
465;128
464;128
463;128
464;128
465;128
466;128
467;128
468;128
469;128
468;128
468;129
467;129
466;129
465;129
464;129
463;129
464;129
465;129
466;129
467;129
468;129
469;129
468;129
468;130
467;130
466;130
465;130
466;130
467;130
468;130
469;130
470;130
469;130
469;131
468;131
467;131
466;131
465;131
466;131
467;131
468;131
469;131
470;131
469;131
469;132
468;132
467;132
466;132
465;132
466;132
467;132
468;132
469;132
470;132
469;132
469;133
468;133
467;133
466;133
467;133
468;133
469;133
470;133
471;133
470;133
470;134
469;134
468;134
467;134
468;134
469;134
470;134
471;134
472;134
471;134
471;135
470;135
469;135
468;135
467;135
468;135
469;135
470;135
471;135
472;135
471;135
471;136
470;136
469;136
468;136
467;136
468;136
469;136
470;136
471;136
472;136
471;136
471;137
470;137
469;137
468;137
469;137
470;137
471;137
472;137
473;137
472;137
472;138
471;138
470;138
469;138
468;138
469;138
470;138
471;138
472;138
473;138
472;138
472;139
471;139
470;139
471;139
472;139
473;139
474;139
475;139
474;139
474;140
473;140
472;140
471;140
470;140
471;140
472;140
473;140
474;140
475;140
474;140
474;141
473;141
472;141
471;141
472;141
473;141
474;141
475;141
476;141
475;141
475;142
474;142
473;142
472;142
471;142
472;142
473;142
474;142
475;142
476;142
475;142
475;143
474;143
473;143
472;143
473;143
474;143
475;143
476;143
477;143
476;143
476;144
475;144
474;144
473;144
472;144
473;144
474;144
475;144
476;144
477;144
476;144
476;145
475;145
474;145
473;145
474;145
475;145
476;145
477;145
478;145
477;145
477;146
476;146
475;146
474;146
473;146
474;146
475;146
476;146
477;146
478;146
477;146
477;147
476;147
475;147
474;147
473;147
474;147
475;147
476;147
477;147
478;147
477;147
477;148
476;148
475;148
474;148
475;148
476;148
477;148
478;148
479;148
478;148
478;149
477;149
